salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
90678.149509,0.0,43,2,7,6,135000.0,27,319219.442627,1
109644.396514,0.0,24,3,5,8,108874.709094,21,358954.8190570001,0
69005.20496599999,29837.533528,49,1,13,5,135000.0,14,18423.793547,1
103922.427974,0.0,23,4,19,5,135000.0,22,405893.298469,0
106671.514916,0.0,58,3,6,0,135000.0,21,235590.793761,1
80362.47045,73355.735201,38,4,1,3,135000.0,5,407341.358388,0
136687.072533,0.0,44,4,6,5,135000.0,15,330432.876962,1
72444.864726,37302.102067,60,3,9,5,135000.0,16,489115.116965,0
132842.71753599998,0.0,36,1,6,1,135000.0,8,482720.427249,0
116281.674085,0.0,25,1,8,5,135000.0,12,177293.98833800002,0
68680.197673,39473.036378,48,3,0,3,135000.0,7,307693.5944,1
141803.745804,0.0,66,3,18,4,135000.0,7,450088.340299,0
65642.382577,73556.872034,54,4,18,8,117178.683732,5,453676.0101810001,1
130499.234174,0.0,21,4,1,8,135000.0,4,433286.915445,0
140336.942632,0.0,38,1,4,0,135000.0,29,400679.810714,0
72328.47527000001,73886.389243,72,1,17,4,135000.0,13,47160.61824,0
134957.355191,0.0,74,0,8,0,135000.0,1,118131.321961,0
143027.867322,0.0,53,2,0,2,135000.0,22,100554.380583,1
36400.716012,51563.57053000001,59,0,16,7,135000.0,4,65093.180223,0
26031.113057,40548.546744,56,1,3,0,135000.0,9,338602.426645,1
86207.881627,0.0,47,4,3,4,135000.0,11,296202.79058200005,1
117156.788653,0.0,75,3,19,5,135000.0,30,300950.423999,0
76727.480561,31027.121787,39,1,10,6,135000.0,2,371292.150039,0
31258.914698,43285.27578,42,0,2,1,135000.0,14,329506.301731,1
57249.626319,56444.46911799999,54,3,5,3,135000.0,24,456410.282781,1
92028.47682,0.0,61,0,6,3,135000.0,11,465383.852338,0
108852.60709,0.0,20,4,15,7,107927.492877,1,372467.635141,0
47066.895832,42543.419577999986,57,2,3,4,135000.0,8,287239.766011,1
140087.151529,0.0,27,3,11,2,135000.0,4,408892.537957,0
98730.461767,0.0,24,2,6,6,135000.0,7,235430.108745,0
132970.1554,0.0,24,4,5,5,135000.0,25,305754.092534,0
28475.663797,71567.71595700001,73,4,4,8,93608.437597,25,442056.728076,0
65863.869296,31340.361434,59,1,19,1,135000.0,9,90928.109537,1
99123.218,0.0,52,2,9,7,135000.0,4,460830.309259,1
134388.911744,0.0,23,3,5,8,53172.96683,27,162968.61089,0
38376.148661,40380.855311,75,4,11,8,102205.969055,12,337329.53987399995,0
135409.72671,0.0,79,0,9,2,135000.0,13,173684.379972,0
94963.233119,0.0,54,1,5,2,135000.0,19,291187.617672,1
44002.261742,29269.157288,74,0,9,7,135000.0,2,39683.389207,0
33156.797179,39776.40989800001,73,1,16,7,135000.0,14,63779.15439500001,0
42245.676178,34002.786164,74,3,9,4,135000.0,4,137882.412966,0
54741.16061,61818.624624,21,1,13,1,135000.0,8,353096.40685,0
44336.572023,68495.690285,21,4,13,4,135000.0,29,437012.289731,0
130659.598073,0.0,52,1,1,7,135000.0,17,30504.045199,1
44720.262603,75000.0,53,1,7,5,135000.0,26,370786.551694,1
80429.51796499999,47703.520029,74,0,5,7,135000.0,14,159530.630066,0
107568.873346,0.0,45,3,10,8,120127.957791,30,439431.475605,1
94639.32144,0.0,20,3,11,6,135000.0,1,26878.225238,0
129171.035264,0.0,57,1,17,6,135000.0,13,339736.304872,1
58114.101859,32492.592205,21,0,3,7,130103.02996400002,7,392349.614541,0
125838.837636,0.0,47,0,17,0,135000.0,21,444088.833753,1
93127.534729,0.0,74,4,11,1,135000.0,20,301543.596093,0
120177.957452,0.0,70,3,16,4,135000.0,6,23141.75661,0
97830.617301,0.0,32,2,19,3,135000.0,19,467295.756404,0
81126.701965,0.0,27,1,16,8,85681.283555,27,212711.49262,0
46900.298656,57831.99132000001,62,1,7,4,135000.0,14,439449.216461,0
123337.249497,0.0,72,3,6,3,135000.0,30,129613.740144,0
116201.307423,0.0,41,4,9,8,109931.533155,11,332684.179292,0
91290.846383,0.0,47,2,5,2,135000.0,27,135722.790499,1
32892.234149,13577.291767,75,2,12,6,135000.0,3,45224.386948,0
76160.357729,74131.82838400001,56,3,1,6,135000.0,16,257279.754267,1
124562.55833,0.0,53,0,10,5,135000.0,26,109415.06878,1
52670.652477,11926.785764,79,3,3,8,77921.779255,9,275263.462881,0
65293.460584,27915.877468,35,0,17,3,135000.0,3,313569.548477,0
138856.31644,0.0,54,1,11,3,135000.0,9,453773.006483,1
122192.949577,0.0,38,3,1,7,135000.0,25,367631.962952,0
104630.432312,0.0,29,3,19,4,135000.0,19,240267.618515,0
88095.771735,0.0,34,1,3,0,135000.0,28,279258.328798,0
98501.127923,0.0,69,2,19,4,135000.0,7,48842.41293,0
120640.234962,0.0,50,2,9,1,135000.0,18,156087.332451,1
129505.670117,0.0,42,3,12,0,135000.0,20,421986.495884,1
118629.475029,0.0,20,4,8,5,135000.0,16,462810.877893,0
104505.465219,0.0,52,3,0,7,135000.0,29,94343.463146,1
91571.547876,0.0,44,0,4,2,135000.0,9,440917.486901,1
81018.55222,0.0,75,2,14,4,135000.0,29,18925.002095,0
55898.16297000001,22557.267142,40,3,8,6,135000.0,13,276822.24567,1
115011.282575,0.0,51,4,16,6,135000.0,12,317254.957067,1
55466.797654,44538.448804,54,1,12,1,135000.0,25,112109.532364,1
92795.421174,0.0,66,1,9,4,135000.0,27,6259.957775,0
81294.365416,0.0,52,1,1,3,135000.0,28,0.0,1
135583.94083900002,0.0,69,1,6,2,135000.0,23,271709.514461,0
76283.842985,71155.71267899999,31,4,13,3,135000.0,21,32158.219697000004,0
51916.273301,60998.118912,69,1,18,0,135000.0,7,353273.706887,0
145612.598025,0.0,51,1,18,3,135000.0,29,301836.175102,1
94497.959149,0.0,60,2,19,1,135000.0,3,86903.093913,0
56960.463905,54577.632817,27,1,18,3,135000.0,4,408452.219319,0
124939.820179,0.0,80,0,14,0,135000.0,9,293221.032568,0
114654.921634,0.0,51,2,5,3,135000.0,2,278072.889754,1
22777.578355,29312.123943,62,3,13,6,135000.0,14,168640.572135,0
147853.8663,0.0,50,3,13,6,135000.0,4,51088.153055,1
140133.952991,0.0,43,2,9,5,135000.0,8,265621.22047600005,1
61514.01533,61493.170891,47,1,7,6,135000.0,10,294983.099769,1
150000.0,0.0,63,3,1,2,135000.0,28,425661.895205,0
89890.52731599998,0.0,60,4,19,2,135000.0,6,168720.449419,0
101572.694553,0.0,46,0,7,5,135000.0,15,99340.767337,1
78012.951224,0.0,39,4,7,8,50942.615864,9,494168.963795,0
35598.052788,20646.575768,72,2,1,5,135000.0,17,306511.385054,0
66046.751032,13373.506096,71,4,12,1,135000.0,28,358286.314702,0
116475.513103,0.0,32,2,13,6,135000.0,10,97237.906739,0
58811.480847000006,58595.871311,39,2,8,8,83285.61198300001,9,428296.770555,0
29107.421365,47492.23997900001,50,0,15,8,77562.206587,8,239135.97228,1
88963.918167,0.0,70,0,13,3,135000.0,14,142536.170766,0
46959.127711,50811.919399,35,0,17,2,135000.0,19,206404.020969,0
54103.227567,60149.457306,20,3,6,6,135000.0,16,111538.041017,0
32819.185622000005,67384.675204,80,0,6,5,135000.0,2,44074.961981,0
83671.524368,0.0,67,1,2,5,135000.0,3,45509.710306,0
99811.298132,0.0,69,2,4,5,135000.0,20,199408.490142,0
71528.589272,68914.901386,47,0,6,6,135000.0,8,359610.501976,1
50645.923354,72316.077765,47,4,12,3,135000.0,27,41873.658882,1
105962.621241,0.0,60,4,2,2,135000.0,15,283231.937667,0
145781.915561,0.0,26,1,8,8,116283.007329,19,0.0,0
113794.805061,0.0,31,1,13,0,135000.0,17,209477.659333,0
142689.479879,0.0,50,0,16,8,75649.073655,19,44193.579778,1
87101.781735,0.0,40,3,19,0,135000.0,11,301624.325911,0
104060.865721,0.0,77,0,5,0,135000.0,5,500000.0,0
112649.446646,0.0,38,0,0,1,135000.0,4,32332.09015,1
28317.075716000007,28007.168991,30,0,7,1,135000.0,22,286510.789062,0
84838.81147300001,0.0,56,2,14,4,135000.0,30,487484.26246800006,1
121229.829976,0.0,62,1,18,4,135000.0,19,159753.82928099998,0
58034.948614,36480.317015,51,3,14,7,135000.0,21,11789.203672,1
87689.746969,0.0,49,1,8,8,57421.034451,10,293835.985734,1
62086.15538300001,54015.360878,47,2,7,7,133026.177696,25,189275.748617,1
143245.803063,0.0,45,4,19,3,135000.0,30,490516.50852,1
75703.55593999999,63924.737718,25,1,5,7,135000.0,26,361376.318655,0
28478.427067,54800.015143,36,3,3,5,135000.0,18,442224.154945,0
64949.809774,21508.516241,78,0,4,7,135000.0,17,38560.281187,0
133994.255492,0.0,43,1,18,8,119070.223545,18,386874.160009,1
34553.864473,25642.932194,25,1,11,3,135000.0,25,238659.272653,0
115979.233975,0.0,32,1,2,4,135000.0,20,293417.66277,0
141721.642179,0.0,20,4,13,4,135000.0,23,305502.492016,0
115849.10257,0.0,74,0,2,1,135000.0,23,59670.622271,0
150000.0,0.0,34,1,5,8,80735.925936,14,186954.951842,0
94309.773661,0.0,39,0,4,0,135000.0,16,181923.980984,0
21491.655677,71658.788661,28,1,0,0,135000.0,3,401584.212141,0
44780.759597,64272.53229600001,63,4,8,5,135000.0,27,135774.147466,0
56898.984303,47668.65852300001,20,4,6,1,135000.0,3,362385.130205,0
37659.56249200001,32001.253344,58,0,11,5,135000.0,14,322274.913622,1
21706.278162,59598.199673,21,0,19,8,95524.291521,28,95458.367734,0
77244.35355,19831.191952,58,2,19,5,135000.0,16,499331.933553,1
92617.035144,0.0,56,4,0,7,135000.0,20,298942.836687,1
61633.516798,72711.696138,24,3,8,6,135000.0,3,71009.976216,0
115740.979406,0.0,70,3,19,1,135000.0,11,40744.823301,0
85044.199082,0.0,41,2,5,7,135000.0,9,151978.33626500002,1
37259.537496,61148.577398,33,3,18,7,135000.0,17,376173.587455,0
26592.622231,55859.845066,37,0,2,8,66990.847943,7,367005.648513,0
25612.162112,27574.26555,56,0,2,4,135000.0,9,408181.785566,1
94584.753055,0.0,80,4,5,3,135000.0,21,40707.230063,0
67405.79045,56510.280537,44,4,16,1,135000.0,12,500000.0,1
27632.422125,54553.262671,72,2,11,2,135000.0,1,224595.800708,0
41535.099499,26980.864301,80,2,13,5,135000.0,4,378273.188874,0
146871.36526400002,0.0,57,3,5,4,135000.0,2,330876.085175,1
60169.44614099999,39300.542407,71,1,17,7,135000.0,28,165327.626975,0
90654.05978,0.0,61,0,19,5,135000.0,11,79770.08151799999,1
46137.104707,34619.278859,41,1,12,2,135000.0,16,271616.979111,1
41379.614405,50308.423634,40,0,12,0,135000.0,5,65641.301563,1
82081.560631,0.0,62,4,8,1,135000.0,24,417279.960661,0
124912.488398,0.0,77,0,2,0,135000.0,11,344240.108511,0
89944.84522999998,0.0,42,2,12,7,114396.703924,29,261937.940006,1
65668.306977,60759.877778,73,0,10,0,135000.0,12,209625.561168,0
28662.395712,40651.880221,64,4,4,8,135000.0,14,118241.030323,0
68256.016777,10000.0,51,3,2,7,135000.0,10,307741.808123,1
130235.445623,0.0,76,1,13,0,135000.0,8,27372.150004000006,0
88149.88200299998,0.0,66,4,2,4,135000.0,11,440103.61744,0
90778.186809,0.0,34,4,5,3,135000.0,27,0.0,0
44371.962238,49516.743512,60,4,12,0,135000.0,26,321115.01160900004,0
27997.801451,58530.02339,39,1,13,6,135000.0,7,256836.88220500003,1
141835.01848199998,0.0,38,0,9,1,135000.0,4,364016.093504,0
138232.849507,0.0,66,1,10,2,135000.0,1,263329.729073,0
138425.690273,0.0,46,3,11,2,135000.0,11,480667.802635,1
33960.131446,44097.251675,20,0,2,4,135000.0,8,260046.321364,0
115922.404943,0.0,20,1,9,4,135000.0,19,214174.188919,0
133289.94551400002,0.0,26,2,8,4,135000.0,15,204590.368462,0
94392.770885,0.0,42,3,12,0,135000.0,18,322656.4023,1
149085.880947,0.0,56,4,13,4,135000.0,3,55064.500098,1
76445.110214,64263.686778,30,2,3,8,104156.657945,16,347629.578839,0
144220.525329,0.0,54,3,1,4,135000.0,7,350785.417719,1
54500.231959,37927.129299,58,3,9,4,135000.0,6,23688.486801,1
114392.513583,0.0,73,4,0,2,135000.0,18,490029.384151,0
115100.905247,0.0,41,1,10,3,135000.0,6,43592.863283,1
49701.243334,50898.134595,37,3,4,2,135000.0,3,84725.755492,0
110166.033737,0.0,79,3,7,2,135000.0,10,118087.78017,0
150000.0,0.0,23,3,7,4,135000.0,16,390932.197675,0
83526.520338,0.0,80,0,9,2,135000.0,19,79306.649014,0
25404.397856,26876.202593,62,0,1,1,135000.0,25,462651.329548,0
55420.306412,69626.50171699999,54,1,10,1,135000.0,24,123874.911586,1
27574.451105,43659.916806,22,0,13,5,135000.0,23,303397.230655,0
104390.099307,0.0,22,1,15,7,126257.337103,21,416770.118798,0
123995.595954,0.0,52,4,3,0,135000.0,20,384008.151041,1
28211.127783,38596.763701,59,4,13,1,135000.0,17,441457.202523,1
126205.42112,0.0,40,0,12,6,135000.0,8,204720.420828,0
142792.156555,0.0,28,1,12,1,135000.0,21,375475.092095,0
108893.385977,0.0,51,0,7,4,135000.0,27,233210.58457,1
67249.30964400001,62059.556232,26,2,14,6,135000.0,3,144386.688957,0
20000.0,28528.475137,27,1,13,1,135000.0,3,425277.233268,0
113777.83953599998,0.0,53,0,12,1,135000.0,24,174923.52716300002,1
84132.537076,0.0,74,0,7,2,135000.0,2,71642.38833300001,0
103685.155367,0.0,34,0,0,6,135000.0,21,335027.981246,0
54259.962913,44768.648523,67,2,7,8,58172.675693,21,262759.551017,0
123685.581672,0.0,22,2,9,5,135000.0,9,243687.944894,0
79231.695463,0.0,61,3,14,0,135000.0,5,306852.438413,0
50957.763013,58170.04379500001,67,2,6,1,135000.0,23,365046.817117,0
88235.36273,0.0,75,4,19,0,135000.0,27,286208.027258,0
23619.406676,55612.650172,66,4,17,1,135000.0,29,333353.90990900004,0
120528.24071199998,0.0,66,0,4,7,135000.0,6,230754.142466,0
110952.72799,0.0,34,1,13,7,135000.0,25,306054.389116,0
148162.574296,0.0,62,4,3,6,135000.0,2,185306.210496,1
56841.793315,52398.484242,20,3,0,0,135000.0,24,238934.83957600003,0
116850.788952,0.0,71,2,16,2,135000.0,27,2565.997266,0
131603.665153,0.0,28,1,17,2,135000.0,11,145417.171166,0
57674.767508,60378.37433099999,77,0,19,1,135000.0,13,341315.144081,0
96805.325138,0.0,66,0,15,2,135000.0,13,251971.851231,0
109709.121028,0.0,54,2,17,8,89277.139285,26,140183.19258499998,1
72404.290034,36712.051445,80,2,14,3,135000.0,16,116343.874467,0
116329.243429,0.0,80,1,10,0,135000.0,2,192938.099965,0
110823.864382,0.0,52,3,12,0,135000.0,1,165434.126488,1
27058.822419,26850.28114,45,4,12,6,135000.0,16,491288.029374,1
105768.085066,0.0,67,1,1,8,55435.462372,24,89153.627837,0
45975.077375,30481.715809,53,4,12,3,135000.0,25,247811.94120700003,1
62034.002049,22288.566632,53,4,10,6,135000.0,19,294412.105844,1
74061.9728,35955.593313,37,2,19,7,135000.0,8,37091.225703,0
118673.780258,0.0,30,3,1,1,135000.0,15,279546.756424,0
86067.36439199999,0.0,57,2,0,5,135000.0,30,195365.181997,1
80271.036225,52578.6948,26,3,0,0,135000.0,6,469232.543783,0
69750.184305,34269.716536,29,0,6,4,135000.0,10,460676.824836,0
140696.512813,0.0,72,2,6,2,135000.0,6,43482.56433,0
20000.0,56027.60185,71,4,12,6,135000.0,24,160431.619162,0
121668.77653699998,0.0,76,1,17,5,135000.0,7,423224.319181,0
147674.741855,0.0,37,0,14,5,135000.0,1,311276.861108,0
117259.31784,0.0,77,4,10,2,135000.0,14,45861.459399,0
74211.034859,0.0,35,1,2,7,122228.29565,12,457536.917819,0
144497.52990999998,0.0,65,4,15,2,135000.0,27,325480.595134,0
69993.68645800001,35510.163486000005,36,2,10,8,135000.0,22,477932.175598,0
27222.153078,28744.40382,76,3,16,2,135000.0,27,78773.334227,0
42081.269547,16983.481630000002,54,4,11,8,104170.644617,28,471944.466603,1
142447.22774,0.0,66,1,12,5,135000.0,2,437167.561838,0
29042.658873,37172.588776,40,2,12,5,135000.0,29,371297.324833,0
72672.827374,72480.431475,59,4,9,0,135000.0,22,20104.900788,1
132749.226699,0.0,52,0,4,6,135000.0,4,20686.657195,1
79041.48257200001,0.0,34,4,12,4,135000.0,5,309468.49316,0
24594.372633000006,20064.194714,52,4,10,3,135000.0,11,365043.027036,1
130450.186454,0.0,24,0,1,3,135000.0,1,208524.161246,0
77762.216431,0.0,40,3,16,8,88313.595294,13,228343.862514,1
59242.282199,42728.811988,28,1,13,2,135000.0,4,255444.397689,0
128529.66838699998,0.0,79,4,13,0,135000.0,24,479273.604246,0
36015.096178,31422.347113,78,1,6,4,135000.0,16,332840.883873,0
120064.608423,0.0,57,0,14,0,135000.0,14,32081.471136,1
120712.607902,0.0,54,4,14,7,135000.0,12,400194.331854,1
70144.550982,36991.366505,23,0,8,2,135000.0,21,37175.530962,0
90139.641217,0.0,50,3,3,2,135000.0,20,309478.752354,1
82535.304473,0.0,63,4,16,4,135000.0,15,131765.605511,0
95838.111456,0.0,47,1,10,3,135000.0,7,383513.019321,1
144665.32101,0.0,30,4,12,7,108400.150856,8,292523.733873,0
145365.425487,0.0,33,1,12,1,135000.0,5,454562.231756,0
98407.753853,0.0,64,1,16,5,135000.0,23,311445.685573,0
117297.648554,0.0,66,4,11,5,135000.0,19,99278.95584,0
78034.930931,0.0,37,4,17,8,135000.0,12,180507.919068,0
109779.671855,0.0,28,3,18,2,135000.0,11,93.361001,0
89722.200908,0.0,46,1,0,7,135000.0,16,83750.312265,1
44933.601243,21891.560475,28,3,3,2,135000.0,14,352530.181694,0
143307.210839,0.0,22,3,8,4,135000.0,24,240261.327061,0
52281.746712,38856.88649200001,77,1,17,4,135000.0,9,326685.695713,0
143129.06197,0.0,26,2,12,6,135000.0,26,409404.581051,0
39528.669299,21378.84827,40,0,2,2,135000.0,1,115235.523722,0
53242.32549,48510.479503,34,2,14,4,135000.0,19,187637.15965,0
138391.160601,0.0,46,0,11,1,135000.0,9,447382.514076,1
21046.09797,45153.023826,41,3,7,7,119438.77461,18,365159.658039,1
30829.257677,43723.726753,44,1,15,0,135000.0,5,157922.279782,1
56151.059578,48562.945827,23,1,6,4,135000.0,10,258053.920184,0
46953.765034,40606.208797,24,3,11,2,135000.0,18,262562.065139,0
66588.400906,21946.32852,56,1,15,8,61907.530498,11,429772.043021,1
61257.615524,42251.786531,25,2,6,1,135000.0,23,0.0,0
48899.532358,72331.930752,80,4,0,4,135000.0,30,330900.612022,0
136020.445879,0.0,74,0,12,0,135000.0,7,331887.316575,0
99452.782956,0.0,80,0,13,0,135000.0,4,393980.782682,0
81407.705061,0.0,42,0,14,1,135000.0,13,63446.055562,1
80937.583858,0.0,66,1,7,7,135000.0,15,227918.569173,0
128127.46328599998,0.0,75,0,4,4,135000.0,26,358569.813997,0
121910.84999,0.0,24,2,4,3,135000.0,1,27998.093921,0
107933.893032,0.0,56,3,7,2,135000.0,20,167272.144467,1
51486.869674,46392.496794,72,0,10,4,135000.0,27,8461.167686,0
55251.546738,60279.012625,43,3,13,5,135000.0,22,485076.0624220001,1
38826.842057,25766.439366,42,2,1,2,135000.0,28,319274.227334,0
95754.186632,0.0,80,1,15,1,135000.0,21,419586.694211,0
135922.905489,0.0,41,3,10,4,135000.0,4,398687.948319,1
44363.943565,26096.987486,67,1,5,7,135000.0,25,181443.106789,0
113170.942105,0.0,62,3,13,4,135000.0,29,247046.123652,0
146553.940915,0.0,58,3,15,0,135000.0,23,481848.214675,1
136977.233233,0.0,72,2,1,2,135000.0,14,168281.248922,0
130132.534559,0.0,45,1,6,1,135000.0,23,290579.532047,1
114599.016269,0.0,20,0,3,1,135000.0,1,440008.815398,0
32476.951751,10000.0,33,1,17,5,135000.0,12,170127.48419000002,0
68356.562215,22668.958695,67,4,16,5,135000.0,14,104758.621422,0
136823.22484100002,0.0,63,1,6,6,135000.0,18,461505.90977299993,0
63129.299971,26670.272488,54,4,7,7,135000.0,19,154574.069124,1
98927.281897,0.0,63,3,3,6,135000.0,12,79771.361028,0
148031.706554,0.0,55,1,16,1,135000.0,21,229187.599477,1
97405.169948,0.0,75,4,5,2,135000.0,25,375384.067914,0
140369.362873,0.0,45,4,10,4,135000.0,17,282628.86312600004,1
26402.67787,55407.12965,71,2,16,7,135000.0,25,161139.68938,0
134145.41326099998,0.0,74,1,11,5,135000.0,6,224128.964802,0
77075.713019,0.0,21,3,4,7,135000.0,21,345212.432507,0
44286.916955,38453.581557,46,3,19,0,135000.0,8,26422.468208,1
132436.091345,0.0,55,0,11,2,135000.0,17,424516.9739010001,1
46010.218586,59730.033579,22,2,7,3,135000.0,13,500000.0,0
63108.750416,65400.29130700001,69,4,7,2,135000.0,4,404874.892673,0
127565.59294,0.0,75,0,2,6,135000.0,25,79264.232617,0
70705.153032,33136.692693,47,1,17,4,135000.0,28,47282.920194,1
150000.0,0.0,71,4,16,4,135000.0,21,436255.903333,0
37555.73403,25357.716799,57,4,14,8,135000.0,28,397480.958298,1
118523.574783,0.0,35,1,6,7,135000.0,29,318080.57549,0
61339.068735,63133.86654,72,4,8,7,135000.0,26,54282.722908,0
106447.767481,0.0,36,4,14,6,135000.0,8,293898.895352,0
59076.799847,56959.13617100001,55,2,5,2,135000.0,28,225971.837784,1
103394.660111,0.0,60,1,18,1,135000.0,19,105843.65384,0
144059.294501,0.0,49,2,4,8,135000.0,10,201621.537645,1
43059.467842,24069.832295,41,1,9,8,135000.0,17,202985.634154,1
35711.488545,32645.948911000003,79,0,16,3,135000.0,22,482268.468709,0
53937.081617,54690.10666000001,48,2,1,3,135000.0,7,317818.689031,1
26812.059601,61533.803158,22,2,12,7,135000.0,25,306874.120057,0
43370.619569,74132.918601,62,2,6,4,135000.0,25,138185.933057,0
37163.809088,39904.314487,64,3,7,2,135000.0,14,189684.017522,0
139585.367675,0.0,48,1,9,3,135000.0,10,490340.689991,1
72700.590748,54175.27817899999,42,0,17,6,135000.0,28,51049.254526,0
64833.46374,46463.097095,45,2,11,4,135000.0,13,112352.851547,1
138999.81914500002,0.0,28,4,14,2,135000.0,15,391111.355138,0
82777.497973,0.0,80,1,0,2,135000.0,18,373093.423116,0
72199.051851,52720.298894,51,4,7,5,135000.0,23,98651.152189,1
28926.582437,43770.584799,80,4,9,2,135000.0,26,114886.710593,0
41213.168247,71466.85570700001,53,1,2,7,135000.0,5,114388.89399,1
83148.0,0.0,59,2,4,5,135000.0,13,329705.661148,0
89885.64893899998,0.0,59,3,7,6,135000.0,16,137888.117683,1
67119.59468200001,32024.413177,64,3,11,8,131983.77149800002,18,98769.271609,0
108691.291629,0.0,44,3,4,4,135000.0,1,490927.13397,1
53369.322296,66230.98905399999,67,2,2,3,135000.0,21,288916.945336,0
49701.270313,37594.875103,20,4,8,3,135000.0,4,0.0,0
111583.624228,0.0,22,1,2,5,135000.0,20,381556.417518,0
24610.155265,35081.390352999995,63,4,19,3,135000.0,28,104807.499423,0
23302.057547,30361.623871,60,4,12,3,135000.0,28,300260.140689,0
91987.20318,0.0,51,2,4,7,135000.0,7,460895.76679,1
128900.598874,0.0,80,3,7,6,135000.0,23,250889.08174,0
33834.079559,47855.388626,50,4,14,5,135000.0,15,445594.163769,1
67984.569202,70625.478141,48,0,2,0,135000.0,8,355412.31247,1
84016.618958,0.0,54,3,10,4,135000.0,22,288951.66305900004,1
59247.70217899999,19770.156259,80,0,19,7,135000.0,15,453664.933204,0
113962.156565,0.0,80,2,14,5,135000.0,18,500000.0,0
29556.865488,19652.030168,69,4,9,0,135000.0,20,223277.217897,0
109041.96326,0.0,36,0,6,4,135000.0,24,44896.123612,0
84238.917462,0.0,48,1,11,8,53789.96553,9,182878.185795,1
68674.085787,21721.473865,72,3,17,5,135000.0,15,316234.81112,0
136709.86296,0.0,63,3,6,4,135000.0,23,457629.785928,0
58345.475662,68258.28370700001,23,2,14,5,135000.0,2,334304.89805,0
91396.680469,0.0,24,0,9,5,135000.0,28,26597.96566,0
